"image","C","U","S","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"0000165.jpg",10,20,30,-0.00320700121701913,-0.0392721385812999,0.0176862045790383,-0.00897785394163514,0.042940241099506,-0.041525337486587,0.00596977732349549,0.0442552652237047,-0.0116193326702659,-0.0142444234838687
"0000166.jpg",17,22,39,-0.055851856996935,-0.0597788691828322,0.10862047527176,0.10287708279429,-0.197389635101758,-0.030637602466853,0.113719081833691,-0.102129887815518,-0.0572740085225311,0.00525239131991908
"0000167.jpg",15,10,25,0.023981376472892,0.0351781202098354,-0.0337290771663858,-0.0512542627820441,0.00634468952920921,0.116195941180058,0.00535052350429864,-0.0475756051558695,-0.00640144045344925,-0.0184932143154716
"0000168.jpg",13,20,33,-0.0481446387156165,-0.0237049513336781,-0.00718456608358425,-0.0500992862216052,-0.0106320301388388,0.0543644538214419,0.0211378934510602,0.0348009739053539,0.0161767924611953,0.0305142795299563
"0000170.jpg",17,19,36,-0.0721021599322483,0.0588199638465046,0.00518525909070351,-0.0373865357533592,0.0388846065294042,-0.0629497819506714,0.0605738780037245,0.0616433007764302,0.00924727859480936,0.032651008042563
"0000171.jpg",18,20,38,0.0209365358990933,-0.0331751141305231,-0.103761236109919,0.0496823542685463,0.0625537617090907,-0.0401577226179429,0.076051594568378,-0.0107708928144562,-0.103214827466323,-0.059930287753169
"0000172.jpg",18,8,26,0.019471334699546,0.0127078316238282,0.00794704605636876,-0.00776244641137793,0.011507986887166,0.0108631212408671,-0.0347926005759285,0.000523721176430179,-0.0370231922285064,-0.00251380530160423
"0000174.jpg",29,8,37,0.0525518524289009,0.0521979133037623,-0.0403463916564346,0.000126745528142221,-0.027496199208282,0.0412226701444505,-0.028637112762296,0.0189775643149237,-0.00787051706503509,-0.0215558337680557
"0000176.jpg",16,23,39,-0.0493100227040967,-0.00054718499730772,-0.0344608500472528,0.0181130066042886,0.0458508450290433,0.024893331002479,0.0193560413111105,-0.0891707208869403,-0.0729458720211428,-0.00233545884783595
"0000177.jpg",15,18,33,-0.0332745001302928,0.0144514239828344,-0.0207641289334878,-0.0136868722433733,-0.087015349579756,0.0323019211385277,0.0489301346665816,0.0254782673129215,-0.0150725389185727,0.0445477631808846
"0000178.jpg",7,21,28,-0.0831593403446104,0.000953081755201673,0.0221843342484982,0.0906849824066285,-0.0330428887555225,0.0903245880550037,0.0133529636810975,-0.0232358259443717,-0.02496610206716,-0.00223826761662869
"0000179.jpg",1,1,2,-0.00253057785208938,0.00183426696787121,-0.00131704989397123,-0.00164501332154545,-0.00261526296756265,-0.00197490074495602,0.00770375947034838,0.000823791109298256,0.00253081479419288,-0.00301624511803393
"0000180.jpg",6,29,35,-0.0962391507689972,-0.0565716246221508,0.0387192091754847,0.0377731357882822,0.0566194556955137,0.00958049239823548,0.0900925110676178,0.061482789714403,-0.0152164471783777,0.0431963856360821
"0000181.jpg",26,13,39,-0.0206809170788288,0.0133763316209567,-0.00241070538972216,-0.0678143974208652,0.00597791515056239,-0.0838550579572803,0.0842380587441653,-0.0340103367344812,0.0485027542934164,0.0226264966583351
"0000182.jpg",23,23,46,-0.0671693938048267,0.0290840789430675,-0.0451639510030473,-0.0739618666048053,-0.0481964727238775,0.01715585032461,-0.0543553149684462,0.140435342994534,-0.0404011019165672,0.0899416210940171
"0000183.jpg",24,4,28,0.00733580537263168,0.114251764140929,0.0204717604292779,0.0499181440558359,0.0271066378666548,-0.023825531723395,0.00168975008307736,-0.0236712202149692,0.033377770283572,0.0357389653954041
"0000186.jpg",19,14,33,-0.0121454518110822,0.0366187938510928,0.00997968858774183,0.0131278182454349,-0.0170231136784817,-0.0468344293375231,-0.0378847855522924,-0.0444835262337967,-0.00767832034808039,-0.0596706931735352
"0000187.jpg",1,1,2,-0.000182322721107551,0.000830135367318226,-0.000253344240439946,-0.000377204813852717,0.00117501657058307,5.88387160214315e-05,0.00210784240839734,0.000637849169222528,-0.000472548559334817,0.000414828727387707
"0000188.jpg",19,16,35,0.0760674849078446,-0.0241403399648263,0.0375162377524148,-0.0302380531508155,0.0317595267175264,0.0339650362604151,0.0109704697011059,-0.0834917908557073,0.0974090084319075,0.0298064057504977
"0000189.jpg",29,12,41,0.049683035706713,0.0254108633547126,-0.0617559733606629,0.0531636422162049,-0.0964622099726363,-0.117552793316444,-0.0841348287050798,0.0797902110941255,-0.169317117751702,0.102787998150597
"0000190.jpg",24,7,31,0.120747374167629,0.0315827533939349,-0.00944981300233877,-0.0401835077094367,0.0143416956344289,-0.135701527272039,-0.0534083525374783,0.0429798849845397,0.122666865175903,-0.0816747899827391
"0000191.jpg",14,23,37,-0.0406974273430838,-0.0136473830371939,0.0310394958194296,0.0840267431770406,0.00243102993510674,0.0106737988484899,-0.0363285023742757,-0.0920772288950205,-0.0314491232375706,-0.0137125218958339
"0000194.jpg",25,20,45,0.166276278786589,-0.0731386054261774,-0.0133224762072282,0.0597388798443355,0.203353617744211,0.0209592264075136,-0.156071778637859,0.0187081140951495,-0.121511052352781,0.113215468108585
"0000195.jpg",17,8,25,-0.000567086927171591,-0.00169726054378272,0.0294817551513059,0.0283988692253743,-0.101192180270756,0.0184662131081991,0.00255991404855447,-0.0107469743668,-0.0612999984607315,0.0153328939465869
"0000196.jpg",14,9,23,0.00126594676670003,-0.0254363391439541,-0.0231841677888594,0.0679199460660203,0.0449433638253755,-0.0724254966288831,0.00255971723075497,0.0381866993047711,-0.0351293460985354,-0.00224923260799179
"0000197.jpg",25,17,42,-0.0397468124578012,-0.0258367196280294,0.0168453225190524,0.156425530507273,-0.0695763964764924,-0.0312647613778248,-0.060340886528615,0.0464791985437371,0.114862699369816,0.0295029050229967
"0000198.jpg",16,20,36,-0.0460983403662657,-0.0134221389595632,0.0199185329757822,-0.0489019323027532,0.0296405435181264,0.123224628684502,-0.0381227517072992,0.0400824910576699,-0.00915694130595308,0.089602672697874
"0000199.jpg",2,NA,NA,9.87685603353855e-05,0.00195706974044934,-0.00129733967966993,0.00290620832845017,-0.0029646799565992,7.0107655056439e-05,0.00251220157824735,-0.00104472606869723,-0.00381277170875312,0.00093982056333762
"0000201.jpg",23,6,29,0.0694670491875044,0.0279768246129695,-0.0325156826306684,-0.028607813330095,0.0425411517157813,0.0305728252848736,-0.00396160866774727,0.0050331794512983,-0.0126227042192326,-0.0972841110188164
"0000202.jpg",14,16,30,-0.05180921754862,0.0468029519879902,0.0498785605093093,-0.0549605628450033,-0.0819452264747656,0.0117176141714625,-0.0459069238565168,-0.0110638428694808,0.0181100663226452,-0.0516140465952823
"0000204.jpg",5,21,26,-0.0666129673508346,-0.0262013208008443,-0.0205794141257848,-0.0104808782949103,-0.00684248615081437,-0.0215617182842265,0.0181024238521885,0.00428198412615714,0.013382473920082,0.00408829562331662
"0000207.jpg",8,18,26,-0.032197571160289,0.00569245807116777,0.0660365899413746,0.0420139608540141,0.0282374412482363,0.00688937832840368,0.0459470426058345,0.00271508742945098,0.00307794008386721,-0.00619148799855916
"0000208.jpg",4,17,21,-0.0322084927486783,-0.00350880469231375,0.0196226795430738,-0.0149971495514464,0.00731037127406941,0.0111513042091513,-0.0488495650850062,-0.00591209808709416,-0.0154482338549922,-0.0134666101834474
"0000210.jpg",18,14,32,0.0110153306605971,0.00163373208659307,0.0260988681990785,-0.0272748033004297,-0.0449752327458416,-0.017848064144716,-0.0303077481487701,0.00945034919674649,-0.0907023027496227,-0.0373870625715923
"0000213.jpg",20,21,41,-0.0417030480739168,0.000251139342020308,-0.0347318472143314,0.0742736040328542,0.0529425647899258,0.0139090572985237,-0.047369794530559,0.0930996450155756,0.0415759674300141,-0.0297391297052524
"0000214.jpg",17,18,35,0.0744301462819648,-0.0799503325942918,0.011590937347698,0.0686783298297777,-0.0322442933994056,-0.0325836271297521,-0.0407690248847124,-0.110326343740085,0.00319604983234983,0.0468509178319004
"0000215.jpg",25,19,44,-0.0439236171088584,0.162304708537657,0.0491432903005883,-0.206473924459624,-0.0551476788522191,0.156706702944236,-0.213381745833881,0.104879398776642,0.0640714741434756,0.0449309145427252
"0000216.jpg",10,17,27,-0.00139242599333683,-0.0314483176462144,-0.0168443903171591,0.0797017346355271,0.0452587555752143,-0.0070458818188384,-0.026231184449612,0.00109211207840642,0.0120338725038759,0.0692730110239129
"0000217.jpg",5,25,30,-0.0321172452846648,-0.0485837621129788,0.0317313461843112,0.011750209898779,0.0348145223414765,0.0720590314025783,-0.0392411189379764,-0.0147670246656553,-0.0834292175472098,0.0285876653222103
"0000218.jpg",17,11,28,0.0543000919628206,0.0312447288066877,-0.0271200275023479,0.100128821388115,0.0177558947843026,0.0671902923027172,-0.0430200515267427,0.0160256955257769,-0.0601161230980404,-0.194922626300686
"0000219.jpg",13,5,18,0.0476958891646375,0.0639664789461382,-0.0335984500014466,-0.100552632056524,-0.0434176867042407,-0.0225373737729789,-0.0181100990140705,0.0452626347463087,0.0190169377572169,0.0327857680666898
"0000220.jpg",30,21,51,0.0517467081633189,0.012408951533337,-0.0734568454417864,0.100790572619206,0.0166805343202026,-0.0123749628073845,0.0709499223281518,0.0087673110479433,-0.0161655750310321,-0.103837745491498
"0000222.jpg",14,13,27,0.0194604131371548,-0.00980783780443537,0.0872308990934547,-0.0143318965714393,0.000615869594019748,0.00514836245363145,0.0246685691530109,0.0219814572188962,0.0345465858657565,-0.0267871182805387
"0000224.jpg",24,5,29,0.0420309188527926,0.169460810365986,0.0424352054451119,0.0202306147001007,0.00363110367072172,0.0749108004181727,-0.0854685538933757,0.0485481776937455,-0.0749942742999022,-0.146989573036164
"0000225.jpg",9,22,31,-0.0383119537582895,-0.044419457919705,0.0724480038702351,0.0281128240556065,0.0140092138473262,0.0148677548414142,-0.0423670405722009,0.021432874935917,0.0543646051415802,0.0684200222256056
"0000226.jpg",11,22,33,-0.0378120989498458,-0.0611675810330179,0.0159413894702684,0.0429373448564523,-0.00882771764837908,0.000615155078251136,0.0409467749884523,-0.0190619894136517,-0.00548239980058551,0.047793580127158
"0000227.jpg",17,11,28,0.0670833627031509,0.032039882364666,0.109730809771256,-0.075308052641905,-0.13121792138335,0.0353636832960722,0.089924439977789,-0.115343250503555,0.053864648363149,-0.0611515066257649
"0000228.jpg",16,25,41,-0.0713124787081005,-0.0462437885465187,-0.0180249137839192,-0.020904277812722,0.031446694758434,-0.0236019607264967,-0.0133083200045436,0.0259636212246419,0.0364711390457955,0.0921208233424138
"0000229.jpg",12,17,29,-0.0216219934009635,0.00654864753910873,0.0389547917758573,0.0220274290649798,0.00157205571138724,0.00591696782664276,0.05045916906477,0.0245588763328848,0.0213927891068112,-0.0501049189351571
"0000230.jpg",5,21,26,0.0271094054661193,-0.178081392265767,-0.064782049817637,-0.0441973261155108,-0.0464576880337519,0.0785336514523274,-0.0376718592063797,-0.00124828478669933,0.0238580968983414,-0.0993415766330811
"0000232.jpg",20,8,28,0.0222466200413251,0.068586554213866,-0.0232965555596843,-0.0308488087786185,0.0242014403647881,0.00907514014757188,-0.0587774552964034,0.0428946439324058,0.0133312759094045,0.0363799132914706
"0000233.jpg",22,14,36,0.02536538958858,0.0558808507840446,-0.00836780786495535,-0.0364951366419377,-0.0639735118939636,-0.0342248048333078,-0.047666467361022,-0.0873139090584081,-0.114535729955296,0.0185955812848273
"0000234.jpg",9,21,30,0.0173795006058542,-0.0479356460601896,0.0185714017822935,0.018062275513307,0.0719133924792779,0.00788051785957675,0.003641529453611,0.0898893962019976,-0.0727211380233178,0.0474216992957256
"0000235.jpg",16,8,24,0.0307176738186272,-0.0219520219247413,0.0300351045751714,0.0136241210436134,-0.0606264461522774,0.0309585629992211,0.0444302137535765,-0.00573070084091322,0.0455671739334749,0.00742582346768344
"0000236.jpg",3,8,11,0.0134602238529378,-0.0390103936171334,-0.00459094964396708,0.0415845333953497,0.0559349066087858,0.00201296419269847,-0.0177740338896343,0.00629404544157345,-0.0390045487358809,-0.0154119109493499
"0000237.jpg",11,20,31,-0.00445887859416682,-0.00270365047888225,0.0257187869760013,-0.0337839751229408,0.0256964752175909,0.0531222644482549,-0.0019001280376804,0.0434117109634959,-0.00701505235473832,-0.00415259103819669
"0000238.jpg",11,20,31,-0.0622658977143277,0.0130180030007741,0.0322344355261931,-0.0278530656601266,-0.00614604701638636,0.014724480764108,-0.0824392064626326,-0.00892134542775351,-0.0815721806510138,0.00261569687775564
"0000239.jpg",1,15,16,0.00241787880886495,-0.0428297986300871,-0.00246105989652402,0.0205910016337564,0.032698132213509,-0.00863537843468531,-0.0392126873143608,-0.0331693598846121,0.0075317833779627,-0.0320385146886728
"0000240.jpg",5,15,20,-0.0579494818660645,-0.00294262465493783,-0.0542879930963575,0.00827242069227749,0.0223615014018258,-0.00964850360009525,0.0405311780475073,0.0440310068395146,-0.0508400038263415,0.026054977762128
"0000242.jpg",3,11,14,-0.00369877121783381,-0.107127412788646,-0.0578347627379422,-0.0688544733675566,-0.0585385510078888,0.0213529561261903,-0.015870595044261,0.0176279471079837,-0.0171148413324364,-0.0334876634036654
"0000243.jpg",10,16,26,-0.068937636745548,0.00992344369747773,0.0224160171840349,-0.00561478274244845,-0.0699984189794329,0.0384336464588446,-0.0444135033747762,-0.0337267334053722,0.0408312311753562,-0.103039680715398
"0000244.jpg",17,22,39,-0.00447975434376945,-0.125739473427531,0.0479522318389206,-0.065620097023326,-0.0205417921795397,0.171175465949361,-0.126444078699408,0.00725831242369412,-0.00578741746849444,-0.0932472571279312
"0000245.jpg",1,15,16,0.0425892100819219,-0.143175827736285,0.0373118987785645,-0.028809851661275,0.0094684166333636,0.0346925257529659,0.00942772116184131,-0.00275092276904062,0.0469061068638843,-0.0329097589961176
"0000246.jpg",18,27,45,-0.0291293618353405,-0.0406136024719836,0.0920777602015633,0.0289952899997428,-0.0210445314111167,-0.0139003774549614,0.047190918725626,-0.00841047871309642,0.0873474673162548,-0.0780454358531675
"0000248.jpg",11,16,27,-0.0660473782445548,-0.00947942213366988,0.0329582542515207,-0.0239424981503031,0.0297332416551793,-0.0483020708701636,-0.0509986297361624,-0.0730215038611217,0.00699993933582332,-0.0248622468409659
"0000249.jpg",23,6,29,0.0404423459683688,0.0792005311268104,-0.078254696032401,0.0271887261421539,-0.0639601239576035,0.000193628807685002,-0.0844933221567192,-0.0121409279349778,-0.0332461569805602,0.0192638060963613
"0000252.jpg",10,19,29,-0.0203385325165764,-0.0222904308780721,0.0555274150549214,-0.0374508339711646,-0.018185031197429,-0.00615511912078453,-0.0355289258104754,0.0369686268104463,0.0225559278699227,0.0200291338117773
"0000256.jpg",6,26,32,-0.105674437824911,-0.0117435617306351,0.0552699279825772,0.0234811646228443,0.00661050181814282,0.0142107943574739,-0.0255629006998626,0.0185157975929322,-0.0371919168635136,-0.00569229965840837
"0000257.jpg",17,13,30,-0.0214464562796315,0.00955510122565361,-0.0541606236454723,-0.0041972953672125,0.0315453301105993,0.0100712728114527,-0.0174621364682986,-0.0410396704884799,-0.00193656683588471,-0.0223865538745542
"0000258.jpg",1,13,14,-0.0528756945286702,-0.0169944666744158,0.0315907663366593,-0.0534842639537645,-0.0010184370540091,-0.013450810895243,0.0500611464041483,0.04782845954327,-0.0615535720343643,0.0133921830222211
"0000260.jpg",22,12,34,0.00757159631732563,0.0950378607847787,-0.0810841794850344,-0.0173121519877769,0.0128754307065275,-0.0279525215641641,-0.0934238064702121,0.0408884249381913,-0.0361574142081889,0.0221156544110977
"0000261.jpg",21,13,34,0.0361710213788861,0.0339594901273883,-0.0304493574832903,-0.109623590597454,0.0414688918597228,0.0350520123866512,-0.0261019843516468,0.0537771325297068,-0.0131284286537674,0.0882820337787487
"0000262.jpg",17,14,31,0.0640760057163385,-0.154463701041044,-0.0954698140772617,-0.0842072879331802,-0.174753495374092,0.0405254440075609,-0.0704589293027079,-0.00594523907334607,-0.074461278512467,-0.0295085488606954
"0000265.jpg",17,12,29,0.045480371791897,-0.0494623176123515,0.0640475473901261,-0.0407767276826437,-0.0530982020018792,-0.105947889605097,0.106963248884902,-0.0233727642176953,-0.0642453432910696,0.0565042623040584
"0000267.jpg",34,10,44,0.0350980950096773,0.0380987360435184,-0.0907616418360847,-0.0795357200254168,-0.00436783478021389,0.188351276356292,0.0213667697121209,-0.138895189541227,0.0930863270808705,0.147561211076169
"0000268.jpg",19,17,36,-0.0381800236117657,0.212088912765138,0.110764746104381,0.057942509201962,0.0799745620267667,-0.0933399159284537,-0.0554568397900106,-0.0234774833534918,0.113327055906079,-0.0304351384331964
"0000269.jpg",28,10,38,0.138495607601307,0.0171366798836998,-0.0465657896448466,0.101746568847292,-0.022355507916665,0.0670320151535611,0.0276492106559441,-0.0275482083397154,0.134987317609321,0.0143391265411295
"0000270.jpg",15,10,25,0.0302525086162938,-0.0159560874979729,0.0158988875449912,-0.0227559183326554,-0.00674756142220457,-0.0167995944262954,0.0418473917106607,-0.00279870431137585,-0.0221906878451233,0.0603030745689167
"0000271.jpg",23,17,40,0.0600077584722994,0.112548714021342,0.144332985382924,0.0110175472889602,0.00150481441672396,-0.0278324117561499,-0.0781939567060825,0.00842748458633201,0.0376772803941151,0.161261422473401
"0000272.jpg",20,17,37,-0.0141164488630894,0.102862052018349,0.0564241410999633,-0.0689406250711975,-0.0434602395040997,0.119532882092699,-0.0333029287506884,-0.0464112925442558,-0.0126863681735604,0.0449940292608138
"0000273.jpg",9,20,29,-0.0443005136693459,-0.0738646152994494,0.078577306423478,0.0629991191528587,0.0240526185370753,-0.085759380150706,-0.088222273382263,0.137029524580889,0.0174796429611102,-0.0390000833468496
"0000276.jpg",16,18,34,-0.0347294557338758,-0.00166520508169674,0.0192573926548336,-0.0620967401851242,0.0647591995708361,-0.0393298225080273,-0.0615711527147263,-0.0362299719425512,0.0405553498291103,-0.0199554946663716
"0000279.jpg",16,7,23,0.0287168321077439,0.00900738518177828,-0.00815460164474021,-0.0137761802522815,-0.0405744220039556,0.0121091067009272,-0.00639022575563195,-0.0135377488421229,0.0481287844309543,0.033906359584929
"0000280.jpg",14,22,36,-0.0156877822375402,-0.039787675794515,0.0645447180791543,0.0317308173643256,-0.0746423865267915,-0.0137539846287715,-0.0897955605788757,-0.0991681113567888,0.0658393483405763,0.000128719338896098
"0000281.jpg",27,15,42,0.104446245643847,-0.047703754277513,-0.0428185580105605,0.0257227968138885,-0.0940391777617865,0.0623974102303372,-0.101737848097415,-0.134181115970875,0.0435144603972163,0.047057265559175
"0000282.jpg",10,24,34,-0.0315089007247055,-0.138152731267086,-0.107757900476328,0.0433681814948248,-0.0418025276692171,-0.0122465520642453,0.0426652406557909,0.0892691682640629,0.0180676064872514,-0.104810655036172
"0000283.jpg",3,11,14,-0.00531104462643808,-0.0460539227212915,0.00961515157099926,0.0391387692338232,0.0645403563924274,7.53423083285006e-05,0.0305315086375633,0.0079707791980928,-0.0463686486441534,0.0371966579431078
"0000284.jpg",29,3,32,0.0820113703057194,0.0624220429832508,-0.0497320532877019,-0.0896055342460143,0.00183714942418097,-0.0267033251188048,-0.0450532170274733,-0.00579475873079576,-0.0168325448358436,-0.019909559295961
"0000285.jpg",17,15,32,0.0189346489334938,0.0183789697960491,0.013421027436041,-0.100385417278356,0.0721194182886824,-0.0478890561404686,0.00941911385785679,-0.0692362950324039,-0.0428822802821408,0.0879914619967944
"0000287.jpg",12,19,31,-0.00460167322305561,0.00637260237569925,0.0318629799248253,-0.0397345234069462,0.0535400812270358,-0.0374671600251948,0.0456062997909701,0.00347601464410779,-0.0600274112481797,0.0602317513421324
"0000288.jpg",6,25,31,-0.126841746058889,-0.0101898465078326,-0.0541792240986741,0.0350141627415421,0.0407298571309795,-0.0625666922528582,0.00374873721195806,0.00170345071423599,-0.0243320127495203,-0.057631993391632
"0000290.jpg",24,13,37,0.0303788689060361,0.00811830109477527,-0.0206673777940776,0.0446058293272772,0.0155928590443392,0.0202460021451643,-0.0171620301625942,0.0232053570272661,-0.023287976616903,-0.123566213299589
"0000292.jpg",23,11,34,0.124467392411608,-0.0388665328176414,0.0260991269052258,0.013911907570865,0.0329816401756708,-0.00928732854251204,-0.0339348003142236,0.157312054132018,-0.0396985160056782,0.0841873054274789
"0000293.jpg",17,10,27,0.0911840935071901,-0.0599745445278281,0.0140751771943489,0.0306715650746236,0.0947564805476724,-0.0309871903474944,0.0412553749062476,0.139711536681954,-0.00874403346844483,0.0149128089521844
"0000294.jpg",26,16,42,0.122864682826698,-0.0505767377696496,-0.061353100876421,0.285456427383731,-0.0885574795059978,0.141434175948906,-0.213503404637408,-0.0701611338569881,0.153712081047715,0.0379626895519816
"0000295.jpg",14,13,27,0.00031358918181777,0.044700991266762,-0.0361090669143361,-0.0161442791601334,0.00806142423270181,0.0209564935014384,-0.09382845632367,0.0340187571543056,0.0193478286780441,0.0346189292118606
"0000296.jpg",7,24,31,0.00936672121391974,-0.0961566112620394,0.0684523782413852,-0.0235002247216994,0.0222491379840355,0.0493045489782351,0.0151754020952869,0.0264022921228554,0.0168302716462147,0.0106708532303338
"0000299.jpg",6,30,36,-0.0236306198424943,-0.0478547444311399,0.152216322377655,-0.062883006834162,0.102111923689724,0.0243305200745429,0.0791316435631372,0.0277821394953062,-0.085134635755595,-0.0266178770118545
"0000301.jpg",22,6,28,0.0150291222512214,0.0450382295167644,-0.0132133550209462,0.0468298984368159,0.0357003523026038,-0.0166334788339401,0.0661414290726308,-0.0330002599335561,0.0182185918694001,0.0370828175165569
"0000302.jpg",22,14,36,-0.0049242757188252,-0.00623618713726025,-0.0274642182105782,0.0520590108086458,-0.08305631819564,-0.111396925220528,-0.0428760009819994,-0.0139337904253578,0.00215607697192165,0.0515090345304709
"0000303.jpg",18,11,29,0.0298951304641364,0.0197502306797403,-0.0410255596267852,0.0204961707341343,-0.0419162442127416,-0.104573438099595,-0.0156656560189215,-0.0522910033833948,0.0130633906367333,-0.0876820601481848
"0000304.jpg",4,26,30,-0.0791789540627976,-0.0322256694740869,0.0542508446537996,0.00797068828346596,0.0154252784170591,-0.0167378551317645,0.0706304013918811,0.0117931082203549,-0.0377363852014942,0.00330694284377775
"0000307.jpg",11,17,28,-0.0190497343871246,-0.101616778833163,-0.119511019563648,-0.0576998002248886,-0.0332649188338036,-0.0178464761795616,-0.0399313901896215,0.0146556665630642,-0.0221913319763566,0.0376333986826621
"0000309.jpg",8,15,23,-0.0235923394129041,-0.00299782989879795,-0.000644357571796078,0.00843981140191286,0.00213909190535683,0.0158708231969006,0.00313972092031295,0.0238372982390495,-0.00907669824114874,-0.0134603835010452
"0000311.jpg",7,23,30,-0.0342358805819133,-0.0211954875033322,-0.0257131562862256,-0.0108744317346953,0.0876228628343219,-0.0725034338688044,-0.00210018219096049,-0.0341386779347534,0.0360075812294113,-0.116767626521159
"0000312.jpg",9,38,47,-0.22890641554949,-0.0442304363900607,-0.175184121538469,0.136221998606569,-0.0181069897860153,-0.124607804353458,-0.180081943455753,-0.0869788521056622,0.0980242299796839,0.171561598599771
"0000313.jpg",10,23,33,-0.0860381813718639,0.0591753747863624,0.0656178736586506,0.133565500631685,0.0298395677499527,-0.0569590399067287,0.0151182924374691,-0.00530590310312761,0.0457122825734153,0.0239718196005522
"0000314.jpg",27,13,40,0.00125603888912412,0.0834062041554251,-0.146528298716936,0.0470841669937482,0.0213298831664773,0.0255843209994971,-0.0205535457813051,-0.0589369241104003,-0.0929661120380883,-0.0295204066913537
"0000315.jpg",2,18,20,0.0211003466856458,-0.0428943597835895,0.0650898906184833,-0.00288100232960911,-0.0126858832832755,-0.0155412671589667,0.0326820070231354,-0.00222544664334056,0.0377577455110812,-0.0125018008543925
"0000316.jpg",16,14,30,-0.00717513244004174,-0.0153691849139032,0.0218649762990772,0.0142292520693618,-0.0201413675070615,0.0580309072742583,0.0379082027288172,0.046359099756157,-0.0130125546470141,0.0190991994307856
"0000317.jpg",11,18,29,-0.131511637967464,0.0211390812864235,-0.193294781691964,0.00480444030622976,0.0797056197786978,0.123203097736076,0.00369587744178902,-0.0249382184003757,-0.0130140251012149,0.0186998054610806
"0000318.jpg",4,12,16,-0.019923220602473,-0.0430513453090182,0.00352559060512526,-0.022318448621605,-0.0164046414767711,-0.0413330675576038,0.0278589876503507,0.00591452453316775,0.0252461677615553,-0.0285477730774036
"0000319.jpg",13,16,29,-0.0213312998371774,0.0132816192135706,0.0126018358247787,-0.027233125145866,0.0361292668891427,0.0720617308668745,0.00440396163049483,0.0326582773564662,-0.0174062871360121,0.0350645109364306
"0000320.jpg",18,15,33,-0.00632767173149197,-0.0198332858122035,0.00722666448012267,0.0259755894026927,-0.0550279066967458,-0.0577080408326754,-0.0367377538641812,0.0481155634171999,-0.0810116994581869,0.0267130594927623
"0000321.jpg",23,21,44,0.022233369970476,0.0166954775204726,0.061321884442924,0.0783885804694781,-0.072571798641851,0.0141750377617535,-0.015723302288361,0.0609066254700745,-0.0563658486425781,0.00903885600454036
"0000322.jpg",17,25,42,-0.0942349701957517,0.0491392583754985,0.0354528327792264,0.111761332294268,-0.0762742830337464,0.0211270100864941,0.0599665254838492,-0.162218965178808,0.00473360945193976,0.0232293552964937
"0000323.jpg",14,22,36,-0.0260559036323963,-0.00709672802124985,0.0196429954407186,0.0368585312961353,-0.0145284226188373,-0.0221915608723481,-0.00527970882186396,0.00336351419558137,-0.0172998192179261,-0.0471558412432732
"0000325.jpg",23,10,33,0.0645293157716173,-0.00534235427729618,0.0186366479602354,-0.0466363959519426,-0.0212758944652855,-0.0181190312321715,-0.00705534313154106,-0.0151723988316132,-0.0162785684594277,-0.0127716906069479
"0000329.jpg",11,16,27,0.0191880169298794,-0.0529083753689923,0.0332914043603777,-0.0643647683278126,0.0529792668123221,-0.0186993558826107,-0.0297136823709778,-0.0341696578228737,0.0473260664144396,0.1031080803459
"0000330.jpg",25,10,35,0.0150865205402058,0.114943290668624,-0.0146990282286959,0.0593121250798815,0.030801801286745,-0.00995132127252931,-0.0142710197310872,-0.120226755734565,0.14162529252432,-0.0136159053120756
"0000331.jpg",12,13,25,-0.0443730966136326,0.0447950422346907,0.0498458637010393,0.0024980435170925,0.00904639207859442,-0.0345117106945967,0.0430384628207568,-0.00992334389685338,-0.0615759034828352,0.0232236758900035
"0000333.jpg",7,22,29,-0.0659659364421901,-0.00798807291655841,0.0382125705023481,0.000624559669784112,-0.00755350900474881,-0.0218338388617716,0.0405684976531218,0.0639316364943883,-0.059091766117357,-0.0357061332366652
"0000334.jpg",18,9,27,0.0827182747780268,0.0129069401689758,-0.0653858970187999,0.0183234687599505,0.0240188241626161,0.0466274200285163,0.04087499354974,0.0701895900311618,0.0594969524460958,0.0206108377990881
"0000335.jpg",13,13,26,0.0446707377305429,-0.032070835969314,0.0675825044219135,-0.00703964833389436,0.0392589198082435,0.0566819205916182,-0.0283333747154301,0.0102540598910989,0.0154221956372237,0.0361132860869389
"0000336.jpg",24,16,40,0.0129720031433521,0.00327387275148076,0.0319256249477805,0.0545242220236604,-0.00722010073509583,-0.0129167706253285,0.0268216849307336,-0.0553026848548299,-0.115744806438868,-0.0836142575786971
"0000337.jpg",11,22,33,-0.0198333871942553,-0.0603465792761319,0.0107226951930721,-0.0310889477564232,0.0135807079464892,-0.0698950479803756,0.0552831660334407,-0.120397803056582,0.111297353179937,0.192875015669729
"0000338.jpg",12,15,27,-0.0442006763161561,0.0155942263799224,-0.0119511852510015,-0.0258754848282382,0.0138750611877909,0.0104225858735847,0.0704058422497259,0.051363428400661,-0.0153658472814408,-0.0561390670158544
"0000339.jpg",15,15,30,0.0444545689538943,-0.0836989480955182,-0.042960257389356,0.00917051977098769,0.0734225136772707,-0.00265241511113947,0.0839640389968779,-0.0990339159504741,0.0248938442229348,0.0280757400996827
